site,location,region,species,life_stage,temporal_group,season,year,N,num_infected,num_infected_discrete,mean_natural_with_zeros,var_natural_with_zeros,mean_natural_without_zeros,var_natural_without_zeros,mean_log10_without_zeros,var_log10_without_zeros,mean_discrete_ceiling_with_zeros,var_discrete_ceiling_with_zeros,mean_discrete_floor_with_zeros,var_discrete_floor_with_zeros,nbd_k,nbd_mu,nbd_aic,pois_lam,pois_aic,gamma_aic,gamma_shape,gamma_rate,lnorm_aic,lnorm_meanlog,lnorm_sdlog,weibull_aic,weibull_shape,weibull_scale,exp_aic,exp_rate,norm_gof_pvalue_sw,norm_gof_statistic_sw,norm_gof_pvalue_ks,norm_gof_statistic_ks,norm_gof_pvalue_kslc,norm_gof_statistic_kslc,norm_gof_pvalue_ad,norm_gof_statistic_ad,poulin_D,poulin_D_log,cv_log,log_cv,cv,dataset,prev,phase,site_id
11491,Southern Sierra,california,ramu,subadult,6,summer,6,62,61,61,297428.129032258,671134388424.901,302304,680821399680,4.02491963449258,1.808635438155,297428.129032258,671134388424.901,297428.129032258,671134388424.901,0.20532438257891,297244.709866769,1471.71316637832,297428.129034121,64406309.6412995,1475.3969228369,0.136468737518048,4.51428818401503e-07,1444.66293818189,9.26771995088165,3.07115626414306,1452.34996580979,0.342152739904661,50976.6057812603,1663.5409863334,3.30792844289192e-06,0.143245231108707,0.970246610106657,0,0.999945849781315,0.783,0.0644647185479053,0.352278230709962,0.400150260600341,0.864795511028913,0.190542900006953,0.334132180465892,0.43607270537396,2.72943468006894,sierra_nevada,0.983870967741936,"post-invasion
(Southern Sierra)",11491
11493,Southern Sierra,california,ramu,subadult,6,summer,6,48,40,40,1375,31436510.2978723,1650,37419640.6153846,2.31652403982316,0.464281242482069,1375,31436510.2978723,1375,31436510.2978723,0.200945870729981,1374.1500912944,656.20681154798,1374.99999998545,306718.097181661,669.101047069482,0.0746214460210414,4.52251188006312e-05,579.253872316086,5.33399372165916,1.54920384268504,601.336594050767,0.495567834453736,494.313007991698,674.68244535157,0.000606060606060606,3.6278766741932e-05,0.83330432909506,0,0.999945849781315,0.004,0.17557919389424,0.000196150401625939,1.69745570697662,0.8762,0.150057062266805,0.294139776121897,0.569065861858939,3.70736940716322,sierra_nevada,0.833333333333333,"post-invasion
(Southern Sierra)",11493
11495,Southern Sierra,california,ramu,subadult,6,summer,6,24,24,24,1156556,1780698925573.57,1156556,1780698925573.57,5.64579319927014,0.559862870927681,1156556,1780698925573.57,1156556,1780698925573.57,0.637093562605905,1156366.18309606,718.240904023426,1156556,32616601.347092,719.004204870117,0.783837868286163,6.7773447051951e-07,721.195779074486,12.9999192587666,1.6866105760082,718.491533955975,0.748512297571839,1005667.3336727,720.125944709319,8.64636040105278e-07,0.0675792735600385,0.922859220234071,0,1,0.3848,0.127216721601939,0.115851394678386,0.58479430434868,0.581184856879678,0.0729645957326326,0.132530509375792,0.0621285823404907,1.15379481334077,sierra_nevada,1,"post-invasion
(Southern Sierra)",11495
70439,Northern Sierra,california,ramu,subadult,6,summer,6,20,20,20,260311.2,333074237129.432,260311.2,333074237129.432,4.25779524158325,1.57545846671799,260311.2,333074237129.432,260311.2,333074237129.432,0.264108898162971,260331.134490674,498.15261763719,260311.199999534,14572429.7359691,498.828263014113,0.214151470695478,8.22674824193035e-07,494.341333739954,9.80393585229058,2.8169618837389,495.611481357028,0.393167773270481,78719.4172166033,540.785324693329,3.8415557993663e-06,0.407494892022842,0.952551936356251,0,0.99999997881037,0.8426,0.102661714842407,0.608274806784855,0.279307064332532,0.812648091976066,0.164822111489556,0.294794045463882,0.345777666715088,2.21706112405193,sierra_nevada,1,"enzootic
(Northern Sierra)",70439
70514,Northern Sierra,california,ramu,subadult,6,summer,6,11,10,10,679125.818181818,1994197144487.56,747038.4,2159404264473.6,5.16765436875269,0.797471281333847,679125.818181818,1994197144487.56,679125.818181818,1994197144487.56,0.237367717718313,678914.120746376,295.204944045567,679125.818181818,18410288.2039271,287.056828476324,0.287150375610449,3.84385027075515e-07,283.721998158803,11.8989639152355,1.95071790161936,284.98576103439,0.541521484343361,423848.546150693,292.477437368324,1.33861927311903e-06,0.855352983308093,0.966375022592818,0,1,0.6968,0.155245789872377,0.783045037848456,0.216831877240844,0.745486497079668,0.092236892492938,0.172808088881391,0.293824050929539,1.96708918624749,sierra_nevada,0.909090909090909,"enzootic
(Northern Sierra)",70514
70550,Northern Sierra,california,ramu,subadult,6,summer,6,17,17,17,723727.05882353,982371014479.059,723727.05882353,982371014479.059,5.36857492415006,0.794986680605235,723727.05882353,982371014479.059,723727.05882353,982371014479.059,0.553054169978425,723830.41004368,491.636449034513,723727.05882353,16090293.4853502,491.643220494878,0.566504050863162,7.82759251511275e-07,495.96450617627,12.3616005909696,1.99173312168222,492.057853816769,0.679869618469331,570965.235258771,494.733766730269,1.38173637120266e-06,0.0617005401403252,0.897501342969298,0,0.999999999999983,0.0734,0.198458070407401,0.0367531924579259,0.767545922370985,0.580812587207168,0.0863976642142816,0.16608136580501,0.136562959515457,1.36950291034733,sierra_nevada,1,"enzootic
(Northern Sierra)",70550
70736,Northern Sierra,california,ramu,subadult,6,summer,6,10,8,8,6192,238736896,7740,293254272,2.95852045705389,0.971001281345823,6192,238736896,6192,238736896,0.166288659237035,6186.86235618985,160.711847331597,6191.99999999272,198667.395525038,,,,,,,,,,,,,,,,,,,,0.796705426356589,0.170728968018626,0.333069852637347,0.344881213039984,2.21248947317046,sierra_nevada,0.8,"enzootic
(Northern Sierra)",70736
72554,Northern Sierra,california,ramu,subadult,6,summer,6,11,6,6,420676.363636364,922284357329.455,771240,1520126275968,4.25510828793416,3.12380591486111,420676.363636364,922284357329.455,420676.363636364,922284357329.455,0.0530759334679693,420909.43270528,169.942000494918,420676.363635898,15785929.4731396,,,,,,,,,,,,,,,,,,,,0.701628546237228,0.208656911999219,0.415366440245312,0.203750287053254,1.59863857061055,sierra_nevada,0.545454545454545,"enzootic
(Northern Sierra)",72554
72996,Northern Sierra,california,ramu,subadult,6,summer,6,15,13,13,70108.8,21224346887.3143,80894.7692307693,23816498835.6923,3.98242955205572,1.28944981610005,70108.8,21224346887.3143,70108.8,21224346887.3143,0.187637689884852,70103.7717333954,316.920198714405,70108.8,2786465.27065684,304.731474611193,0.297663147098826,3.67963404716168e-06,303.258449339282,9.16988292046245,2.51209962018368,303.547664926129,0.45008154591264,32829.4594496479,321.823515537099,1.23617387070762e-05,0.862244514498068,0.967460832117862,2.22044604925031e-16,0.999997494756954,0.5284,0.154399540216714,0.866740064110065,0.193903747732545,0.764554082094819,0.155587114652325,0.28513735736685,0.280518518578079,1.90773706931251,sierra_nevada,0.866666666666667,"enzootic
(Northern Sierra)",72996
10090,Southern Sierra,california,ramu,adult,7,summer,7,14,7,7,137.142857142857,28306.2857142857,274.285714285714,17444.5714285714,2.37564024145284,0.0762146673573175,137.142857142857,28306.2857142857,137.142857142857,28306.2857142857,0.122107244316167,137.128284190638,127.284907463618,137.142857143085,3155.18510839175,,,,,,,,,,,,,,,,,,,,0.242857142857143,0.0555073448779537,0.116208690127422,-0.317373036520439,0.481534007106456,sierra_nevada,0.5,"invasion
(Southern Sierra)",10090
10216,Southern Sierra,california,ramu,adult,7,summer,7,10,4,4,19857.6,2328913433.6,49644,5015118912,3.68354302401557,2.15529145304087,19857.6,2328913433.6,19857.6,2328913433.6,0.0422588448442748,19877.9330992357,105.99766046623,19857.6,686991.362596803,,,,,,,,,,,,,,,,,,,,0.626963983562968,0.18682232014129,0.398554077409246,0.154273850510075,1.42650681405282,sierra_nevada,0.4,"invasion
(Southern Sierra)",10216
10475,Southern Sierra,california,ramu,adult,7,summer,7,12,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10475
10476,Southern Sierra,california,ramu,adult,7,summer,7,12,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10476
10487,Southern Sierra,california,ramu,adult,7,summer,7,15,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10487
10490,Southern Sierra,california,ramu,adult,7,summer,7,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10490
12503,Southern Sierra,california,ramu,adult,7,summer,7,10,5,5,67.2,17510.4,134.4,28108.8,1.93229573839625,0.171514003174213,67.2,17510.4,67.2,17510.4,0.130426805573118,67.1838835282179,81.3469514485527,67.200000000739,1612.71590803479,,,,,,,,,,,,,,,,,,,,0.485714285714286,0.091477302180523,0.214326659817155,0.0960218839951549,1.24744637118378,sierra_nevada,0.5,"invasion
(Southern Sierra)",12503
21109,Southern Sierra,california,ramu,adult,7,summer,7,18,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",21109
50170,Southern Sierra,california,ramu,adult,7,summer,7,36,36,36,1549406.66666667,6922326157493.03,1549406.66666667,6922326157493.03,4.92303382752331,2.55082909554634,1549406.66666667,6922326157493.03,1549406.66666667,6922326157493.03,0.244244686573425,1549493.24588878,1008.37570291794,1549406.66666667,118273656.345215,1013.13304394615,0.356708319913329,2.3022252813765e-07,1015.08153264016,11.3357043035606,3.62609469549107,1010.58760745478,0.352036352936061,483428.546734681,1100.24354863363,6.45408349862958e-07,0.0142694820009995,0.921849223308084,0,0.999945849781315,0.017,0.16336048739354,0.0246156923371307,0.858605470257892,0.735712953919278,0.179835801371114,0.324420180118514,0.229960608708505,1.69808962568998,sierra_nevada,1,"post-invasion
(Southern Sierra)",50170
50183,Southern Sierra,california,ramu,adult,7,summer,7,157,41,41,449034.802547771,3312626376386.35,1719474.73170732,10680141277656.4,4.49440558618707,4.20280646259145,449034.802547771,3312626376386.35,449034.802547771,3312626376386.35,0.0184454772555995,448746.708819635,1267.81808886462,449034.802547771,353121042.206457,1093.10847039885,0.283751694665734,1.6502231142646e-07,1095.19468290429,10.3487513046235,4.66254945885963,1091.38180358479,0.270323480395627,296212.183485693,1261.31741191576,5.81572954554017e-07,4.41811111825014e-05,0.840519341529626,0,0.999945849781315,4e-04,0.200771839420282,1.77541063962929e-06,2.5180557786417,0.763016453805291,0.250679341556606,0.456139239393855,0.278892700711105,1.90060864662292,sierra_nevada,0.261146496815287,"invasion
(Southern Sierra)",50183
50194,Southern Sierra,california,ramu,adult,7,summer,7,56,54,54,1016499.42857143,3721328760214.94,1054147.55555556,3821320774266.37,4.52285927696256,2.72817343250523,1016499.42857143,3721328760214.94,1016499.42857143,3721328760214.94,0.186322883944159,1016969.34950021,1436.45950104498,1016499.42857143,140883717.006683,1429.94758201874,0.296283323027395,2.81064374210163e-07,1425.24861706335,10.4142683488438,3.76784241984772,1424.77631745272,0.311593105285564,214666.363612673,1607.77024335937,9.48633798683887e-07,0.00266990369206581,0.926555222510748,0,0.999945849781315,0.017,0.135995774333562,0.00234582489678844,1.27400058827925,0.773582864466199,0.207143544418968,0.365193393401038,0.268205341647489,1.85440821118183,sierra_nevada,0.964285714285714,"post-invasion
(Southern Sierra)",50194
50219,Southern Sierra,california,ramu,adult,7,summer,7,39,39,39,1299380.92307692,6174849803939.76,1299380.92307692,6174849803939.76,4.84021263483792,1.99794421599799,1299380.92307692,6174849803939.76,1299380.92307692,6174849803939.76,0.243118656905192,1299776.49043293,1077.47310455546,1299380.92307692,131772019.324744,1078.15240462483,0.280625792477109,2.15968841386858e-07,1075.02143785843,11.1450014598992,3.21267550939647,1074.45584553556,0.361887874815936,334916.295137996,1178.03708268711,7.69597261465105e-07,0.10798420816977,0.953517546948165,7.7715611723761e-16,0.999945849781315,0.2516,0.110613159715375,0.151170527471497,0.544940447726233,0.792063551162085,0.162489863424159,0.292029845119522,0.281576712814309,1.91239109529479,sierra_nevada,1,"post-invasion
(Southern Sierra)",50219
52264,Southern Sierra,california,ramu,adult,7,summer,7,12,5,5,52,14853.8181818182,124.8,29491.2,1.87208973926345,0.182115753364212,52,14853.8181818182,52,14853.8181818182,0.0964285547223148,52.0121139630937,82.7370185399249,52.0000000014779,1831.26562509622,,,,,,,,,,,,,,,,,,,,0.492307692307692,0.0815552792732903,0.227953935473821,0.138631636853116,1.37604183230756,sierra_nevada,0.416666666666667,"invasion
(Southern Sierra)",52264
70439,Northern Sierra,california,ramu,adult,7,summer,7,27,20,20,67866.6666666667,65012715618.4616,91620,86673947267.3684,3.79044149888532,1.22150213878014,67866.6666666667,65012715618.4616,67866.6666666667,65012715618.4616,0.11330321845135,67895.1808379897,485.96403807915,67866.6666666667,8012495.33477331,466.806523260172,0.101945578374935,1.11270004775088e-06,446.207164151524,8.72781409119935,2.4804164745999,449.360745427355,0.408074234249139,21524.9449467489,499.016194697629,1.09146474568871e-05,0.972144517459908,0.98365113304719,0,0.999945849781315,0.8254,0.103146568552827,0.883020439400817,0.192270627087513,0.865950229207597,0.159523198944619,0.291579722081954,0.506954000292659,3.21332017139667,sierra_nevada,0.740740740740741,"enzootic
(Northern Sierra)",70439
70550,Northern Sierra,california,ramu,adult,7,summer,7,11,10,10,17550.5454545455,412959408.872727,19305.6,421196697.6,3.76715408411709,0.779109934749722,17550.5454545455,412959408.872727,17550.5454545455,412959408.872727,0.312572128596123,17556.5809444436,226.390947051582,17550.54545456,265848.316832821,221.157552358837,0.983193820748513,5.09279080033002e-05,218.993639952921,8.67419283709966,1.92813001164705,218.177004694979,0.647431713393195,14780.3202253,219.363009764929,5.17984419028676e-05,0.0955416291738357,0.8683154622797,0,0.999999926984716,0.0564,0.257862299923997,0.0837043562097689,0.603663146902214,0.545450024863252,0.122295608428721,0.234307390371951,0.0265591750803862,1.06306342181394,sierra_nevada,0.909090909090909,"enzootic
(Northern Sierra)",70550
70563,Northern Sierra,california,ramu,adult,7,summer,7,13,3,3,121.846153846154,82412.3076923077,528,172800,2.48398789247954,0.483301644210435,121.846153846154,82412.3076923077,121.846153846154,82412.3076923077,0.0342425245582698,121.924989767434,65.4465416351635,121.846153846609,5590.89248230912,,,,,,,,,,,,,,,,,,,,0.303030303030303,0.107722835195014,0.2798721355397,-0.103862053462375,0.787295821622217,sierra_nevada,0.230769230769231,"enzootic
(Northern Sierra)",70563
72996,Northern Sierra,california,ramu,adult,7,summer,7,20,15,15,17289.6,2634215488.67368,23052.8,3432658987.88571,3.46962566606748,0.920075092039271,17289.6,2634215488.67368,17289.6,2634215488.67368,0.137000164445771,17287.4218486913,338.38371173654,17289.6,1235709.85452486,319.47553924943,0.165874614688171,7.19542158384971e-06,308.977986532649,7.98910833695653,2.13376070960386,311.424994759836,0.473836571844352,8690.42038540275,333.366275483046,4.33786785119378e-05,0.989915332123376,0.984067156090726,1.87738713464114e-13,0.999945849781315,0.5666,0.141928996538451,0.906813376076271,0.174999175261616,0.813973718304646,0.149745787889318,0.276457906590948,0.405091648165424,2.54150897775602,sierra_nevada,0.75,"enzootic
(Northern Sierra)",72996
10090,Southern Sierra,california,ramu,larva,7,summer,7,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10090
10196,Southern Sierra,california,ramu,larva,7,summer,7,11,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10196
10197,Southern Sierra,california,ramu,larva,7,summer,7,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",10197
10222,Southern Sierra,california,ramu,larva,7,summer,7,105,104,104,257082.514285714,69290646039.7714,259554.461538462,69315536646.3092,5.05701882387689,0.653986677981488,257082.514285714,69290646039.7714,257082.514285714,69290646039.7714,0.65160524558297,256941.282982895,2815.12016657216,257082.514285714,24397907.5428517,2804.15010797044,0.981346824710681,3.78088983288489e-06,2849.44458285367,11.6442161588492,1.85311376582044,2800.86980585224,0.852656718549435,242390.724069129,2803.07814076938,3.8527559652517e-06,2.28985169025628e-10,0.806545215566635,0,0.999999992560828,2e-04,0.190503618521162,4.14934868194008e-17,6.94172234382455,0.50375373557747,0.0786117253169335,0.159915249720953,0.00618679650267878,1.01434757787229,sierra_nevada,0.990476190476191,"post-invasion
(Southern Sierra)",10222
11009,Southern Sierra,california,ramu,larva,7,summer,7,10,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sierra_nevada,0,"invasion
(Southern Sierra)",11009
11491,Southern Sierra,california,ramu,larva,7,summer,7,90,90,90,108134.933333333,17789011427.5236,108134.933333333,17789011427.5236,4.67361717641089,0.483161266374564,108134.933333333,17789011427.5236,108134.933333333,17789011427.5236,0.724677771038419,108144.627684511,2263.42431260778,108134.933333333,11067058.8891022,2263.87292302948,0.664710780482678,6.14704943159915e-06,2280.11497074518,10.7614012407646,1.59160572541988,2263.35844428195,0.812257145959762,96652.2495592941,2268.40431961879,9.24770533604928e-06,0.000146684698810184,0.931721442348902,0,0.999999992560828,0.001,0.128117328506035,4.36545460307088e-05,1.98104260874966,0.564767585299464,0.0800354377861666,0.148728062272254,0.0911098902212287,1.23341688717775,sierra_nevada,1,"post-invasion
(Southern Sierra)",11491
11493,Southern Sierra,california,ramu,larva,7,summer,7,110,109,109,315393.6,147961600225.233,318287.119266055,148402117631.217,5.15778835427797,0.462236775992808,315393.6,147961600225.233,315393.6,147961600225.233,0.671773387695007,315249.947609347,2996.25726972028,315393.6,38431854.9233777,2978.33887875784,0.68897072921064,2.16462020454787e-06,2999.0519079079,11.8762465773787,1.55828383382486,2978.17015485011,0.867349228266303,303294.665757764,2982.21459364823,3.14181737013399e-06,2.7628972785179e-05,0.931203305029669,0,0.999999999984714,6e-04,0.121930771667641,5.81485978200727e-06,2.33974831929955,0.553059718331792,0.070999504636633,0.131816182645518,0.082900985535965,1.21032216167604,sierra_nevada,0.990909090909091,"post-invasion
(Southern Sierra)",11493
